"Código SIGEP","Nombre de la entidad","Nit","Orden","Suborden","Código DIVIPOLA Departamento","Departamento","Código DIVIPOLA Municipio ","Municipio","Clasificación Orgánica","Sector","Nivel","Tipo de Vinculacíon ","Naturaleza jurídica ","Longitud","Latitud","Año","Trimestre","Fuente","Tipo nombramiento: Asesor","Tipo nombramiento: Profesional","Tipo nombramiento: Técnico","Tipo nombramiento: Directivo","Tipo nombramiento: Asistencial","Tipo nombramiento: Otro","Tipo nombramiento: Provisional","Tipo nombramiento: Libre Nombramiento Y Remoción","Tipo nombramiento: Temporal","Tipo nombramiento: Trabajador Oficial","Tipo nombramiento: Escalafonado En Carrera","Tipo nombramiento: Elección Popular","Tipo nombramiento: Periodo Fijo","Tipo nombramiento: Periodo De Prueba","Edad: Menor o igual a 29","Edad: 30-39","Edad: 40-49","Edad: 50-62","Edad: 63 y más","Edad: No reporta","Sexo: Hombre","Sexo: Mujer","Estado civil: Casado/a","Estado civil: Soltero/a","Estado civil: Unión Libre","Estado civil: Divorciado/a","Estado civil: Viudo/a","Estado civil: No reporta","Tipo de discapacidad: Intelectual","Tipo de discapacidad: Fisica","Tipo de discapacidad: Visual","Tipo de discapacidad: Psicosocial","Tipo de discapacidad: Múltiple","Tipo de discapacidad: Auditiva","Tipo de discapacidad: Otra","Salario mensual promedio","Nivel educativo: Primaria","Nivel educativo: Secundaria","Nivel educativo: Técnico - Tecnólogo","Nivel educativo: Profesional","Nivel educativo: Especialización","Nivel educativo: Maestría","Nivel educativo: Doctorado","Nivel educativo: No reporta","Número hijos: 0","Número hijos: 1","Número hijos: 2","Número hijos: 3","Número hijos: 4 o más","Número hijos: No reporta","Vinculados","meta_vinculacion","cumplimiento"
"0006","MINISTERIO DE AGRICULTURA Y DESARROLLO RURAL","899999028","NACIONAL","NO APLICA","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","AGROPECUARIO PESQUERO Y DE DESARROLLO RURAL","CENTRAL","CABEZA","MINISTERIO","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","90","40","0","0","0","0","0","0","0","0","50","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","50","50","10","20","10","50","10","160","6","Cumple"
"0081","ALCALDIA DE ANAPOIMA","890680097","TERRITORIAL","MUNICIPAL","25","CUNDINAMARCA","25035","ANAPOIMA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-74,535235","4,548942","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","10","3","Cumple"
"0108","ALCALDIA DE ARGELIA CAUCA","891500725","TERRITORIAL","MUNICIPAL","19","CAUCA","19050","ARGELIA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-77,249334","2,25575","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","2","1","Cumple"
"0190","ALCALDIA DE CANDELARIA VALLE DEL CAUCA","891380038","TERRITORIAL","MUNICIPAL","76","VALLE DEL CAUCA","76130","CANDELARIA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-76,348857","3,414112","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","21","9","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","30","6","3","0","0","3","42","3","Cumple"
"0364","UNIVERSIDAD TECNOLOGICA DE PEREIRA","891480035","NACIONAL","NO APLICA","66","RISARALDA","66001","PEREIRA","ORGANOS AUTÓNOMOS","EDUCACIÓN","NO APLICA","NO APLICA","ENTE UNIVERSITARIO AUTÓNOMO","-75,690601","4,808717","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","12","12","0","0","0","0","0","0","0","0","9","0","0","12","0","3","0","0","0","0","0","0","0","0","0","0","9","15","0","0","0","12","6","33","NULL","Cumple"
"0508","ALCALDIA DE VILLETA","899999312","TERRITORIAL","MUNICIPAL","25","CUNDINAMARCA","25875","VILLETA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-74,470362","5,011706","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","6","0","0","0","0","0","0","0","0","0","6","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","6","4","0","0","0","6","0","14","1","Cumple"
"0527","ALCALDIA DE EL CAIRO","800100515","TERRITORIAL","MUNICIPAL","76","VALLE DEL CAUCA","76246","EL CAIRO","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-76,222146","4,761034","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","14","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","14","0","14","1","Cumple"
"0680","ALCALDIA DE LA CALERA","899999712","TERRITORIAL","MUNICIPAL","25","CUNDINAMARCA","25377","LA CALERA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-73,968631","4,720521","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","10","2","Cumple"
"0708","ALCALDIA DE LA UNION -  SUCRE","800050331","TERRITORIAL","MUNICIPAL","70","SUCRE","70400","LA UNIÓN","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,281155","8,853929","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","10","0","10","10","40","1","Cumple"
"0715","ALCALDIA DE LA VICTORIA - VALLE DEL CAUCA","800100524","TERRITORIAL","MUNICIPAL","76","VALLE DEL CAUCA","76403","LA VICTORIA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-76,036071","4,524105","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","10","1","Cumple"
"0752","ALCALDIA DE MAPIRIPAN","800136458","TERRITORIAL","MUNICIPAL","NULL","NULL","NULL","NULL","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","NULL","NULL","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","20","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","20","0","20","1","Cumple"
"0862","ALCALDIA DE PELAYA","800096613","TERRITORIAL","MUNICIPAL","20","CESAR","20550","PELAYA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-73,666377","8,688031","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","6","1","Cumple"
"0878","PROCURADURIA GENERAL DE LA NACION","899999119","NACIONAL","NO APLICA","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","ORGANOS DE CONTROL","NO APLICA","NO APLICA","NO APLICA","PROCURADURÍA GENERAL DE LA NACIÓN","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","204","330","132","0","0","0","0","0","0","0","0","6","0","0","276","0","66","0","0","0","0","0","0","0","0","0","0","6","378","78","90","54","18","96","714","22","Cumple"
"0980","ALCALDIA DE SABANALARGA - ATLANTICO","800094844","TERRITORIAL","MUNICIPAL","08","ATLÁNTICO","08638","SABANALARGA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-74,920163","10,632409","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","6","2","Cumple"
"1015","ALCALDIA DE SAN CARLOS - CORDOBA","800075537","TERRITORIAL","MUNICIPAL","23","CÓRDOBA","23678","SAN CARLOS","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,698571","8,797145","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","5","35","1","Cumple"
"1025","ALCALDIA DE SAN FRANCISCO - CUNDINAMARCA","899999173","TERRITORIAL","MUNICIPAL","25","CUNDINAMARCA","25658","SAN FRANCISCO","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-74,291386","4,974252","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","12","0","0","4","20","1","Cumple"
"1135","ALCALDIA DE SOMONDOCO","800029826","TERRITORIAL","MUNICIPAL","15","BOYACÁ","15761","SOMONDOCO","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-73,43302","4,985763","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","6","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","2","2","12","1","Cumple"
"1263","ALCALDIA DE VILLANUEVA - SANTANDER","890206250","TERRITORIAL","MUNICIPAL","68","SANTANDER","68872","VILLANUEVA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-73,173988","6,669466","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","35","1","Cumple"
"2204","CONCEJO DE JAMUNDI","890399046","TERRITORIAL","MUNICIPAL","76","VALLE DEL CAUCA","76364","JAMUNDÍ","CORPORACIÓN POLÍTICO ADMINISTRATIVA","NO APLICA","NO APLICA","NO APLICA","CONCEJO MUNICIPAL","-76,541073","3,262084","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","12","1","Cumple"
"2911","CENTRO DE SALUD - SAN PEDRO SUCRE","823001999","TERRITORIAL","MUNICIPAL","70","SUCRE","70717","SAN PEDRO","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-75,064008","9,393723","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","18","1","Cumple"
"3288","HOSPITAL  SAN VICENTE DE PAUL  -LORICA","800204153","TERRITORIAL","MUNICIPAL","23","CÓRDOBA","23417","LORICA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-75,813625","9,23764","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","28","2","Cumple"
"3438","HOSPITAL LOCAL DE ARJONA","806007923","TERRITORIAL","MUNICIPAL","13","BOLÍVAR","13052","ARJONA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-75,347308","10,252471","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","Cumple"
"3539","HOSPITAL REGIONAL DE MONIQUIRA","891800395","TERRITORIAL","DEPARTAMENTAL","15","BOYACÁ","15469","MONIQUIRÁ","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-73,57359","5,875987","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","2","14","3","Cumple"
"3541","HOSPITAL REGIONAL DE SOGAMOSO","891855039","TERRITORIAL","MUNICIPAL","15","BOYACÁ","15759","SOGAMOSO","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-72,931129","5,716085","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","39","24","0","0","0","0","0","0","0","0","9","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","9","27","0","18","0","18","6","84","NULL","Cumple"
"3639","HOSPITAL UNIVERSITARIO DEL CARIBE -- CARTAGENA, BOLIVAR","900042103","TERRITORIAL","DISTRITAL","13","BOLÍVAR","13001","CARTAGENA DE INDIAS","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-75,479426","10,391049","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","35","35","0","0","0","0","0","0","0","0","0","0","0","35","0","25","0","0","0","0","0","0","0","0","0","0","0","75","30","0","0","0","0","105","1","Cumple"
"3641","HOSPITAL UNIVERSITARIO SAN JORGE","800231235","TERRITORIAL","DEPARTAMENTAL","66","RISARALDA","66001","PEREIRA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESAS SOCIALES DEL ESTADO","-75,690601","4,808717","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","27","75","0","0","0","0","0","0","0","0","0","0","0","0","105","0","0","0","0","0","0","0","0","0","0","0","0","0","99","0","6","0","0","24","129","12","Cumple"
"3821","EMPRESAS PUBLICAS DE CUNDINAMARCA S.A.","900222346","TERRITORIAL","DEPARTAMENTAL","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","49","1","Cumple"
"4193","EMPRESA DE RENOVACION Y DESARROLLO URBANO DE BOGOTA","830144890","TERRITORIAL","DISTRITAL","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","ADSCRITAS","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","16","14","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","14","12","0","0","2","4","42","1","Cumple"
"4212","EMPRESA DE TRANSPORTE DEL TERCER MILENIO TRANSMILENIO S.A.","830063506","TERRITORIAL","DISTRITAL","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","VINCULADAS","SOCIEDAD ANONIMA","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","30","26","44","0","0","4","4","0","0","0","0","0","12","8","0","12","0","6","0","0","0","0","0","0","0","0","0","0","10","42","12","0","0","12","6","124","9","Cumple"
"4414","GOBERNACION DE NORTE DE SANTANDER","800103927","TERRITORIAL","DEPARTAMENTAL","54","NORTE DE SANTANDER","54001","SAN JOSÉ DE CÚCUTA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","GOBERNACIÓN","-72,49669","7,889097","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68","484","450","1262","426","0","0","0","0","0","0","0","0","6","0","0","1406","0","70","0","0","0","0","0","0","0","0","0","0","8","1508","78","86","56","320","14","2,690","10","Cumple"
"4581","INSTITUTO DE TRANSITO Y TRANSPORTES DE ARAUCA","800114869","TERRITORIAL","MUNICIPAL","81","ARAUCA","81001","ARAUCA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-70,758423","7,088582","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","12","1","Cumple"
"4726","INSTITUTO MUNICIPAL DE TRANSITO Y TRANSPORTE DE AGUACHICA","800124833","TERRITORIAL","MUNICIPAL","20","CESAR","20011","AGUACHICA","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-73,611665","8,305925","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","12","1","Cumple"
"4801","INSTITUTO PARA LA INVESTIGACION EDUCATIVA Y EL DESARROLLO PEDAGOGICO","830007738","TERRITORIAL","DISTRITAL","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","NO APLICA","DESCENTRALIZADO","ADSCRITAS","ESTABLECIMIENTO PÚBLICO","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","7","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","1","2","13","1","Cumple"
"5313","PERSONERIA DE MEDELLIN","8909052111","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05001","MEDELLÍN","ORGANOS DE CONTROL","NO APLICA","NO APLICA","NO APLICA","PERSONERÍA MUNICIPAL","-75,564574","6,2530471","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","4","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","19","2","Cumple"
"5937","UNIDAD ADMINISTRATIVA ESPECIAL DE AERONAUTICA CIVIL","899999059","NACIONAL","NO APLICA","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","TRANSPORTE","DESCENTRALIZADO","ADSCRITAS","UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","30","28","128","194","0","0","0","0","0","0","0","0","0","16","0","136","0","10","0","0","0","0","0","0","0","0","0","0","0","144","50","114","48","10","26","394","19","Cumple"
"8004","MINISTERIO DE VIVIENDA, CIUDAD Y TERRITORIO","NULL","NACIONAL","NO APLICA","11","BOGOTÁ, D.C.","11001","BOGOTÁ, D.C.","RAMA EJECUTIVA","VIVIENDA CIUDAD Y TERRITORIO","CENTRAL","CABEZA","MINISTERIO","-74,072092","4,710989","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","14","18","7","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","24","21","6","0","0","2","53","8","Cumple"
"0266","CORPORACION AUTONOMA REGIONAL DE CALDAS","890803005","NACIONAL","NO APLICA","17","CALDAS","17001","MANIZALES","ORGANOS AUTÓNOMOS","AMBIENTE Y DESARROLLO SOSTENIBLE","NO APLICA","NO APLICA","ORGANOS AUTÓNOMOS","-75,513817","5,070275","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","6","4","Cumple"
"0394","ALCALDIA DE FLORIDABLANCA","890205176","TERRITORIAL","MUNICIPAL","68","SANTANDER","68276","FLORIDABLANCA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-73,106969","7,072392","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","13","9","22","8","0","0","0","0","0","0","0","0","10","0","0","21","0","4","0","0","0","0","0","0","0","0","0","0","10","24","2","1","0","27","0","54","3","Cumple"
"0449","ALCALDIA DE PLATO","891780051","TERRITORIAL","MUNICIPAL","47","MAGDALENA","47555","PLATO","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-74,797525","9,791337","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","3","0","0","0","12","1","Cumple"
"0513","ALCALDIA DE ZIPACON","800097778","TERRITORIAL","MUNICIPAL","25","CUNDINAMARCA","25898","ZIPACÓN","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-74,380049","4,759634","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","10","1","Cumple"
"0571","ALCALDIA DE ENCISO","890209666","TERRITORIAL","MUNICIPAL","68","SANTANDER","68266","ENCISO","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-72,70001","6,66756","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","0","20","1","Cumple"
"0622","ALCALDIA DE GUADALAJARA DE BUGA","891380033","TERRITORIAL","MUNICIPAL","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-76,302189","3,900508","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","12","8","30","6","0","0","0","0","0","0","0","0","0","0","0","12","0","4","0","0","0","0","0","0","0","0","0","0","0","30","0","0","2","28","0","60","5","Cumple"
"0623","ALCALDIA DE GUADALUPE - ANTIOQUIA","890981162","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05315","GUADALUPE","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,240103","6,813952","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","10","1","Cumple"
"0688","ALCALDIA DE LA ESTRELLA","890980782","TERRITORIAL","MUNICIPAL","05","ANTIOQUIA","05380","LA ESTRELLA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-75,635586","6,138751","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","9","0","0","0","0","0","0","0","0","0","0","6","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","6","3","3","0","0","6","0","12","3","Cumple"
"0961","ALCALDIA DE RICAURTE - CUNDINAMARCA","890680059","TERRITORIAL","MUNICIPAL","25","CUNDINAMARCA","25612","RICAURTE","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-74,772305","4,277309","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","6","4","0","0","0","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","0","0","0","0","0","16","2","0","0","0","0","18","3","Cumple"
"1011","ALCALDIA DE SAN BERNARDO - NARIÑO","800193031","TERRITORIAL","MUNICIPAL","52","NARIÑO","52685","SAN BERNARDO","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-77,046937","1,514306","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","35","1","Cumple"
"1188","ALCALDIA DE TIERRALTA","800096807","TERRITORIAL","MUNICIPAL","23","CÓRDOBA","23807","TIERRALTA","RAMA EJECUTIVA","NO APLICA","CENTRAL","ADSCRITAS","ALCALDÍA","-76,062313","8,171571","2,025","1","30--2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","10","0","35","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","60","0","0","10","80","2","Cumple"
